index,EDOLLAR,SP500,US10,LEANHOG,JPY,GOLD,WHEAT,NIKKEI,COPPER,BITCOIN
29/05/1985,75.43001,480.75,-20.4453025,-11.35,0.0114565,1035.2,814,,,
30/05/1985,75.46001,480.7,-20.0390525,-11.25,0.0114545,1033.2,815.25,,,
31/05/1985,75.51001,481.95,-19.6640525,-11.2,0.0114725,1036.1,816,,,
03/06/1985,75.76001,482.4,-18.3515525,-11.2,0.0115105,1036.9,816.75,,,
04/06/1985,75.83001,482.6,-18.3515525,-11.23,0.0114905,1035.7,818.5,,,
05/06/1985,76.15001,482.25,-17.1640525,-11.45,0.0114945,1035,820.5,,,
06/06/1985,76.02001,483.95,-17.6328025,-10.95,0.0114975,1035.5,819.5,,,
07/06/1985,75.49001,481.85,-19.1328025,-11.05,0.0114815,1034.3,818.75,,,
10/06/1985,75.48001,482.15,-18.9140525,-11.15,0.0114815,1033.8,819.25,,,
11/06/1985,75.64001,481.55,-18.3828025,-10.83,0.0114755,1033.5,820.25,,,
12/06/1985,75.59001,480.05,-18.7265525,-10.8,0.0114785,1033.3,825.25,,,
13/06/1985,75.50001,477.8,-19.0078025,-10.7,0.0114865,1034,825.25,,,
14/06/1985,75.94001,479.1,-17.8515525,-10.55,0.0114955,1038.6,824.75,,,
17/06/1985,75.92001,478.55,-17.8828025,-10.78,0.0114965,1038.4,824,,,
18/06/1985,76.13001,479.15,-17.3828025,-10.6,0.0115335,1047.1,823.75,,,
19/06/1985,75.90001,478.25,-18.2890525,-10.6,0.0115105,1041.4,822,,,
20/06/1985,75.83001,478.95,-18.8203025,-11.25,0.0115045,1032.6,825.5,,,
21/06/1985,75.66001,479.4,-19.8828025,-11.7,0.0115085,1033.2,821,,,
24/06/1985,75.61001,480.35,-20.5078025,-12.05,0.0114965,1034.5,819.75,,,
25/06/1985,75.55001,480.45,-20.7578025,-11.5,0.0114965,1034.9,819.5,,,
26/06/1985,75.50001,481.55,-20.9140525,-11.75,0.0114965,1034.4,818,,,
27/06/1985,75.64001,482.5,-19.9453025,-11.6,0.0114885,1035.6,818,,,
28/06/1985,75.79001,482.2,-19.4765525,-11.7,0.0115015,1034.3,815.5,,,
01/07/1985,75.78001,483.05,-19.0390525,-12.15,0.0115045,1027.4,814.5,,,
02/07/1985,75.82001,482.75,-19.2890525,-12.5,0.0115025,1028,812.75,,,
03/07/1985,75.82001,482.15,-19.3515525,-12.28,0.0115085,1028,811,,,
04/07/1985,75.82001,482.15,-19.3515525,-12.28,0.0115085,1028,811,,,
05/07/1985,76.10001,483.4,-17.7265525,-12.13,0.0115245,1028,814.5,,,
08/07/1985,75.96001,482.05,-18.3203025,-12.45,0.0115395,1033.2,813,,,
09/07/1985,75.87001,481.4,-18.2265525,-12.5,0.0115665,1031.1,812.25,,,
10/07/1985,75.80001,482.65,-18.4453025,-12.65,0.0115865,1032.8,812.5,,,
11/07/1985,75.48001,482.75,-19.2265525,-13.5,0.0115885,1031.7,811.5,,,
12/07/1985,75.54001,483.15,-19.1640525,-13.8,0.0116335,1035.8,812,,,
15/07/1985,75.62001,482.6,-19.1640525,-13.75,0.0116865,1035,807.75,,,
16/07/1985,75.75001,485.4,-18.7890525,-13.8,0.0116775,1037.6,803.5,,,
17/07/1985,75.70001,486.15,-18.4765525,-13.85,0.0116845,1040.6,803,,,
18/07/1985,75.44001,485.4,-19.7265525,-13.95,0.0116625,1035.4,802.75,,,
19/07/1985,75.43001,485,-19.7265525,-14.35,0.0116665,1035.4,802,,,
22/07/1985,75.34001,484,-20.3515525,-14.95,0.0116495,1038.9,802.5,,,
23/07/1985,75.32001,482.1,-20.3828025,-14.45,0.0116645,1034.9,797.5,,,
24/07/1985,75.28001,480.45,-20.6328025,-14.88,0.0116565,1035.9,790.5,,,
25/07/1985,75.35001,481.35,-20.7265525,-14.98,0.0116485,1036.2,795.5,,,
26/07/1985,75.16001,481.4,-20.9765525,-16.08,0.0116735,1038.6,792.5,,,
29/07/1985,75.06001,478.3,-21.3828025,-16.95,0.0116745,1040.8,792.75,,,
30/07/1985,75.03001,479,-21.2890525,-16.9,0.0116835,1040.6,791.5,,,
31/07/1985,75.10001,479.9,-20.7578025,-15.75,0.0117085,1043.8,791.5,,,
01/08/1985,75.21001,481.65,-20.2578025,-15,0.0116665,1036.7,789.5,,,
02/08/1985,75.10001,480.4,-21.1640525,-14.9,0.0116895,1038.3,787,,,
05/08/1985,75.09001,480.05,-20.8828025,-15.05,0.0116845,1039.2,786,,,
06/08/1985,75.18001,476.45,-21.0078025,-15.45,0.0116605,1037.2,785.5,,,
07/08/1985,75.35001,476.75,-20.4453025,-16,0.0116585,1038.8,788.5,,,
08/08/1985,75.49001,477.65,-19.7890525,-16.05,0.0116625,1038.3,784.5,,,
09/08/1985,75.58001,477.25,-19.6015525,-16.63,0.0116785,1045,787.25,,,
12/08/1985,75.55001,476.8,-19.5390525,-16.85,0.0116925,1043.5,790.5,,,
13/08/1985,75.46001,476.8,-20.0703025,-17.75,0.0116895,1042.9,792.75,,,
14/08/1985,75.48001,476.75,-19.5703025,-16.9,0.0116735,1042.8,795.5,,,
15/08/1985,75.44001,476.1,-19.5078025,-16.63,0.0116905,1049,799.75,,,
16/08/1985,75.55001,475.3,-18.9453025,-17.23,0.0116905,1054,795.5,,,
19/08/1985,75.67001,475.95,-18.6953025,-18.05,0.0116925,1054.2,790.75,,,
20/08/1985,75.75001,477.9,-18.5703025,-18.15,0.0116835,1051.4,782.5,,,
21/08/1985,75.81001,478.3,-18.1953025,-17.68,0.0116945,1054.6,787,,,
22/08/1985,75.69001,476.45,-18.1015525,-18.33,0.0116945,1049.4,787.75,,,
23/08/1985,75.62001,475.95,-18.2265525,-17.95,0.0116955,1051.2,784.5,,,
26/08/1985,75.55001,476.6,-18.4140525,-18.05,0.0116885,1051.3,779,,,
27/08/1985,75.65001,476.9,-17.9140525,-17.9,0.0116875,1052.4,775.5,,,
28/08/1985,75.61001,477,-18.1328025,-17.98,0.0116885,1055.6,771.75,,,
29/08/1985,75.69001,477.3,-17.9140525,-17.9,0.0116845,1050,771.25,,,
30/08/1985,75.50001,476.45,-18.7265525,-17.7,0.0116465,1048.2,776.5,,,
02/09/1985,75.50001,476.45,-18.7265525,-17.7,0.0116465,1048.2,776.5,,,
03/09/1985,75.57001,476.25,-18.5078025,-18.6,0.0116355,1039.4,775.5,,,
04/09/1985,75.66001,475.85,-18.1015525,-18.08,0.0116385,1039.5,777,,,
05/09/1985,75.58001,476.3,-18.6328025,-18.25,0.0116125,1034.7,780.75,,,
06/09/1985,75.28001,477.05,-19.8828025,-18.25,0.0115965,1035,781,,,
09/09/1985,75.26001,476.75,-19.8828025,-18.6,0.0115665,1033.6,774.5,,,
10/09/1985,75.35001,474.85,-19.7578025,-18.25,0.0115785,1036,775.75,,,
11/09/1985,75.35001,473.15,-19.8515525,-18.1,0.0115665,1035.2,777.25,,,
12/09/1985,75.33001,472.05,-19.9453025,-17.65,0.0115735,1034.8,781.75,,,
13/09/1985,75.62001,471.05,-19.3515525,-17.65,0.0115945,1032.4,779.25,,,
16/09/1985,75.63001,471.7,-19.1328025,-17.18,0.0115965,1033.1,782,,,
17/09/1985,75.61001,469.05,-19.4765525,-16.78,0.0115845,1030.2,784,,,
18/09/1985,75.53001,469.7,-19.5703025,-15.98,0.0115715,1028.5,782.75,,,
19/09/1985,75.50001,471.5,-19.4765525,-16.15,0.0115765,1033.2,778,,,
20/09/1985,75.75001,470.7,-19.1015525,-15.95,0.0116265,1032.4,775.25,,,
23/09/1985,75.93001,472.65,-19.2890525,-15.15,0.0118565,1042.2,780.25,,,
24/09/1985,75.93001,471,-18.9140525,-16.05,0.0118015,1043.3,788,,,
25/09/1985,75.93001,468.35,-18.6328025,-16.45,0.0118585,1042.8,789.25,,,
26/09/1985,75.93001,469.45,-18.3203025,-15.85,0.0119655,1040.7,786.5,,,
27/09/1985,75.81001,469.35,-18.7578025,-16.1,0.0120475,1041.2,789.25,,,
30/09/1985,75.85001,469.65,-18.6640525,-15.45,0.0120675,1035.6,785.75,,,
01/10/1985,75.94001,473.35,-18.5078025,-15.33,0.0121275,1035.6,790.25,,,
02/10/1985,75.85001,471.15,-18.8515525,-14.85,0.0121175,1036.8,787,,,
03/10/1985,75.89001,471.55,-18.6953025,-14.8,0.0121525,1042.4,784.25,,,
04/10/1985,75.86001,470.1,-18.9453025,-14.95,0.0121325,1040.7,782.5,,,
07/10/1985,75.78001,470.05,-19.3203025,-15.08,0.0120795,1039,781.75,,,
08/10/1985,75.83001,469.75,-19.1640525,-15.2,0.0120735,1037.1,791.25,,,
09/10/1985,75.77001,470,-19.2890525,-15.75,0.0120905,1037.5,793,,,
10/10/1985,75.78001,470.3,-19.0703025,-15.63,0.0120775,1037.6,792.5,,,
11/10/1985,75.81001,472.55,-18.9765525,-15.4,0.0120995,1039.2,792.25,,,
14/10/1985,75.82001,474.05,-18.6640525,-15.43,0.0120795,1038.3,793.25,,,
15/10/1985,75.85001,473.5,-18.5390525,-15.15,0.0120795,1037.6,792.25,,,
16/10/1985,75.95001,475,-18.1953025,-15.08,0.0120545,1035.3,794,,,
17/10/1985,76.06001,474.5,-17.9453025,-15.35,0.0120945,1036.9,802.75,,,
18/10/1985,76.11001,473.7,-17.7890525,-15.18,0.0120935,1038.2,803.5,,,
21/10/1985,76.09001,473.65,-17.8203025,-14.95,0.0120775,1037.9,802.75,,,
22/10/1985,76.08001,474.8,-17.4453025,-14.95,0.0120795,1038.6,804.25,,,
23/10/1985,76.08001,476.05,-17.4765525,-15,0.0120705,1037.5,803.75,,,
24/10/1985,76.02001,474.95,-17.5390525,-15.23,0.0120505,1036.7,804.25,,,
25/10/1985,76.06001,474.25,-17.8203025,-15.73,0.0120825,1037.9,807.25,,,
28/10/1985,76.06001,474.95,-18.1953025,-16.23,0.0121145,1037.4,807.75,,,
29/10/1985,76.16001,476.3,-17.0390525,-16.53,0.0121475,1037.8,807.75,,,
30/10/1985,76.22001,476.9,-16.6015525,-16.15,0.0121465,1036.3,807.75,,,
31/10/1985,76.29001,476.1,-16.5078025,-16.33,0.0121655,1035.2,807.75,,,
01/11/1985,76.33001,478.05,-16.5078025,-15.83,0.0122245,1036.6,807.25,,,
04/11/1985,76.35001,478.15,-16.4140525,-15.48,0.0122485,1035.6,808.25,,,
05/11/1985,76.40001,478.9,-16.0703025,-14.98,0.0122475,1034.7,807.75,,,
06/11/1985,76.40001,479.15,-16.0390525,-15.25,0.0123255,1034,808.25,,,
07/11/1985,76.41001,479.2,-15.8828025,-15.4,0.0123035,1031.6,807.25,,,
08/11/1985,76.59001,480.7,-15.4453025,-15.43,0.0123025,1034.1,806.75,,,
11/11/1985,76.61001,484.75,-15.5703025,-15.3,0.0122905,1033,807.75,,,
12/11/1985,76.74001,485.6,-14.8515525,-15.7,0.0123025,1034.3,807.75,,,
13/11/1985,76.64001,484.75,-15.1640525,-16.5,0.0123195,1034.7,806.75,,,
14/11/1985,76.58001,486.55,-15.3515525,-16.35,0.0123595,1034.3,806.75,,,
15/11/1985,76.55001,485.55,-15.7265525,-16.6,0.0123255,1033.2,804.75,,,
18/11/1985,76.79001,486.15,-14.5703025,-16.45,0.0123465,1033.2,801.75,,,
19/11/1985,76.75001,486,-14.5703025,-16.13,0.0123435,1033.2,800.75,,,
20/11/1985,76.65001,486.3,-14.6015525,-16.2,0.0123525,1035.3,802.5,,,
21/11/1985,76.70001,488.65,-14.4140525,-16.03,0.0123905,1035.9,799.75,,,
22/11/1985,76.74001,488.2,-14.7890525,-15.9,0.0124025,1035.9,799,,,
25/11/1985,76.73001,487.8,-14.7890525,-15.75,0.0124085,1041.2,796.75,,,
26/11/1985,76.72001,488,-14.7265525,-15.1,0.0124075,1039.7,798,,,
27/11/1985,76.81001,490.6,-14.3828025,-15,0.0123985,1034.2,796.25,,,
28/11/1985,76.81001,490.6,-14.3828025,-15,0.0123985,1034.2,796.25,,,
29/11/1985,76.89001,489.25,-14.1328025,-14.53,0.0123695,1031.4,799.75,,,
02/12/1985,76.75001,487.6,-14.8203025,-14.53,0.0123375,1030.6,800.75,,,
03/12/1985,76.75001,488.4,-14.6953025,-14.85,0.0123085,1030.8,801.25,,,
04/12/1985,76.83001,491.7,-14.2578025,-14.63,0.0123625,1029.8,803,,,
05/12/1985,76.78001,491.2,-14.2265525,-14.18,0.0123575,1031,804.75,,,
06/12/1985,76.72001,491.25,-14.3203025,-14.9,0.0123435,1030.3,808.25,,,
09/12/1985,76.88001,491.75,-13.1640525,-14.03,0.0123425,1023.9,808,,,
10/12/1985,77.01001,491.85,-12.6015525,-14.68,0.0123395,1025.3,806.5,,,
11/12/1985,77.20001,493.95,-11.6953025,-14.6,0.0123395,1024.2,809.75,,,
12/12/1985,77.17001,494.15,-12.1015525,-14.73,0.0123695,1024.5,803.75,,,
13/12/1985,77.22001,497.4,-11.9140525,-14.2,0.0123575,1026.3,802.75,,,
16/12/1985,77.26001,499.15,-11.5390525,-14.43,0.0123595,1029,805.75,,,
17/12/1985,77.37001,497.7,-10.8203025,-14.7,0.0123625,1028,806,,,
18/12/1985,77.33001,496.75,-11.1953025,-15.23,0.0123315,1031.4,804.75,,,
19/12/1985,77.41001,496.85,-11.1640525,-15,0.0123335,1031.3,806.5,,,
20/12/1985,77.38001,497.7,-10.7265525,-15.08,0.0123505,1032.8,806.75,,,
23/12/1985,77.33001,494.45,-10.9453025,-15.2,0.0123555,1032.4,803.25,,,
24/12/1985,77.35001,493.25,-10.9140525,-13.7,0.0123435,1032.3,803,,,
25/12/1985,77.35001,493.25,-10.9140525,-13.7,0.0123435,1032.3,803,,,
26/12/1985,77.39001,494.05,-10.7265525,-13,0.0123455,1031.8,804.75,,,
27/12/1985,77.43001,496.2,-10.3828025,-13.45,0.0123725,1033.1,806.25,,,
30/12/1985,77.39001,497.45,-10.6015525,-13.85,0.0124055,1034.7,804.25,,,
31/12/1985,77.38001,496.45,-10.5078025,-13.58,0.0124105,1035.2,800.25,,,
01/01/1986,77.38001,496.45,-10.5078025,-13.58,0.0124105,1035.2,800.25,,,
02/01/1986,77.31001,495.55,-10.7265525,-13.63,0.0124545,1033,795.75,,,
03/01/1986,77.28001,496.95,-10.7265525,-13.93,0.0123365,1034.1,790,,,
06/01/1986,77.27001,497.25,-10.8203025,-13.8,0.0123765,1034.8,791.25,,,
07/01/1986,77.42001,500.05,-9.9765525,-13.8,0.0123815,1036.9,792.75,,,
08/01/1986,77.24001,492.25,-11.1640525,-14.45,0.0123605,1040.2,791.75,,,
09/01/1986,77.18001,490.85,-11.8203025,-14.88,0.0123775,1044,792.25,,,
10/01/1986,77.07001,490.35,-12.2265525,-14.65,0.0123565,1047.4,791,,,
13/01/1986,76.86001,491.4,-13.3515525,-14.93,0.0123505,1045.6,787.25,,,
14/01/1986,77.03001,491.2,-12.7265525,-14.15,0.0123505,1045.1,784.5,,,
15/01/1986,77.13001,492.95,-12.1015525,-13.48,0.0123545,1054.8,783.75,,,
16/01/1986,77.09001,493.75,-11.9765525,-13.4,0.0123555,1061.7,782.5,,,
17/01/1986,77.04001,492.1,-11.6640525,-13.45,0.0123575,1062.1,782.5,,,
20/01/1986,76.96001,492.35,-11.7265525,-13.25,0.0123765,1059.2,781.75,,,
21/01/1986,77.03001,489.55,-11.5703025,-13.05,0.0123505,1056.9,781.5,,,
22/01/1986,76.99001,486.8,-11.8828025,-12.95,0.0123675,1055.6,785.25,,,
23/01/1986,77.14001,488.65,-11.5703025,-12.78,0.0123705,1056,787,,,
24/01/1986,77.23001,490.8,-11.5390525,-12.6,0.0125275,1062.5,784.75,,,
27/01/1986,77.31001,491.8,-10.7890525,-12.7,0.0125275,1058.4,784.75,,,
28/01/1986,77.44001,496.05,-10.2265525,-12.53,0.0125345,1057.8,784.75,,,
29/01/1986,77.37001,495.45,-10.5703025,-12.13,0.0125805,1060.4,783.75,,,
30/01/1986,77.37001,494.3,-10.6015525,-12.33,0.0126085,1059.6,786,,,
31/01/1986,77.43001,497.05,-10.4140525,-13.28,0.0126235,1053.1,787.5,,,
03/02/1986,77.49001,499.55,-9.9765525,-14.08,0.0126425,1047.6,785,,,
04/02/1986,77.52001,497.7,-9.5390525,-14.58,0.0126305,1037.6,785.75,,,
05/02/1986,77.48001,498,-10.0703025,-13.95,0.0126625,1039.5,787.25,,,
06/02/1986,77.40001,498,-10.4140525,-14.1,0.0126575,1040.6,787,,,
07/02/1986,77.35001,500.15,-10.9453025,-14.08,0.0126595,1042.7,785.75,,,
10/02/1986,77.42001,501.55,-10.2890525,-14.35,0.0127495,1041,785,,,
11/02/1986,77.47001,500.55,-9.6953025,-14.9,0.0127515,1041.8,785.75,,,
12/02/1986,77.46001,500.85,-9.6015525,-14.8,0.0127775,1041,784.5,,,
13/02/1986,77.49001,502.45,-9.1640525,-15.03,0.0128935,1035.5,779.75,,,
14/02/1986,77.62001,504.65,-8.1015525,-14.93,0.0129195,1036.4,775,,,
17/02/1986,77.62001,504.65,-8.1015525,-14.93,0.0129195,1036.4,775,,,
18/02/1986,77.71001,507.2,-7.9140525,-16.13,0.0129655,1039.9,777,,,
19/02/1986,77.71001,504.9,-8.4140525,-15.6,0.0129335,1039.2,774.25,,,
20/02/1986,77.68001,507.85,-8.1015525,-16,0.0129385,1041.6,772.75,,,
21/02/1986,77.76001,508.95,-6.9140525,-15.33,0.0128735,1043.5,772.75,,,
24/02/1986,77.84001,509.7,-6.1640525,-15.68,0.0129165,1051.2,771.75,,,
25/02/1986,77.83001,508.3,-6.4140525,-14.83,0.0129355,1050.2,770,,,
26/02/1986,77.91001,508.65,-6.0078025,-15.15,0.0129155,1038.7,770.75,,,
27/02/1986,78.06001,511.3,-4.4765525,-16.48,0.0129365,1039.4,772,,,
28/02/1986,78.10001,510,-4.3203025,-16.45,0.0129575,1041.2,771.25,,,
03/03/1986,78.25001,509.45,-3.4765525,-15.95,0.0129945,1040.7,775.75,,,
04/03/1986,78.34001,508.35,-3.1953025,-15.8,0.0130035,1046.2,771.75,,,
05/03/1986,78.19001,509.45,-4.7890525,-15.6,0.0129335,1044.7,768.25,,,
06/03/1986,78.32001,510.7,-4.3203025,-15.45,0.0129795,1044.5,770,,,
07/03/1986,78.37001,509.9,-3.7890525,-15.75,0.0129875,1045.9,770,,,
10/03/1986,78.59001,511.6,-2.3515525,-15.4,0.0129695,1043.5,773.75,,,
11/03/1986,78.61001,517.3,-2.2265525,-15.38,0.0129675,1045.1,771,,,
12/03/1986,78.57001,516.7,-2.1328025,-14.23,0.0129715,1053.2,772.25,,,
13/03/1986,78.58001,518.3,-2.5390525,-13.98,0.0129745,1049.4,772.5,,,
14/03/1986,78.62001,519.6,-2.2265525,-13.78,0.0130745,1049.1,772.25,,,
17/03/1986,78.60001,517.75,-2.5390525,-13.38,0.0131095,1051,770.5,,,
18/03/1986,78.61001,520.5,-3.1328025,-13.65,0.0131335,1050.5,771.75,,,
19/03/1986,78.65001,519.55,-2.8203025,-13.58,0.0130535,1051,769.25,,,
20/03/1986,78.70001,520.8,-2.5703025,-13.68,0.0130875,1052.9,770,,,
21/03/1986,78.71001,518.25,-3.0390525,-13.53,0.0130845,1057.6,767.75,,,
24/03/1986,78.80001,518.2,-2.1328025,-14.03,0.0129705,1051.5,761.25,,,
25/03/1986,78.78001,519.25,-2.1015525,-13.45,0.0129495,1044.2,763,,,
26/03/1986,78.85001,522.55,-1.5703025,-13.9,0.0129565,1044.9,765.25,,,
27/03/1986,79.00001,522.7,-0.7578025,-13.93,0.0129675,1043.3,766,,,
28/03/1986,79.00001,522.7,-0.7578025,-13.93,0.0129675,1043.3,766,,,
31/03/1986,79.11001,522.05,-0.0390525,-15.43,0.0130335,1031.3,765.25,,,
01/04/1986,79.11001,517.55,-0.1015525,-15.08,0.0130125,1033.5,764.25,,,
02/04/1986,79.10001,518.5,0.0546975,-15.08,0.0129745,1036,765.75,,,
03/04/1986,79.05001,513.8,-0.5390525,-16.53,0.0129615,1034.9,763.25,,,
04/04/1986,79.10001,509.95,-1.0078025,-18.03,0.0129425,1034.9,764.25,,,
07/04/1986,79.12001,510.35,-1.0078025,-18.3,0.0128695,1039,763.75,,,
08/04/1986,79.26001,516.65,0.3671975,-17.33,0.0129655,1039.4,765.75,,,
09/04/1986,79.31001,516.4,0.7734475,-16.98,0.0129525,1038.7,763.25,,,
10/04/1986,79.34001,519.1,0.6796975,-17.63,0.0130385,1038.2,758.75,,,
11/04/1986,79.28001,517.7,0.2109475,-16.75,0.0130055,1044,755.75,,,
14/04/1986,79.41001,520.1,1.0546975,-16.75,0.0129945,1040.7,757,,,
15/04/1986,79.33001,519.9,0.6484475,-17.1,0.0130155,1039.9,754.75,,,
16/04/1986,79.46001,525.25,2.3359475,-18.18,0.0130745,1038.4,755.5,,,
17/04/1986,79.35001,525.85,1.7421975,-16.68,0.0130835,1038,755.25,,,
18/04/1986,79.24001,524.35,1.2109475,-15.93,0.0131985,1043.2,756,,,
21/04/1986,79.15001,527.3,1.2734475,-16.28,0.0132355,1042.2,756.5,,,
22/04/1986,79.04001,523.95,-0.1953025,-15.15,0.0133095,1045.5,759.5,,,
23/04/1986,78.91001,524.35,-1.0390525,-15.58,0.0133275,1044.6,760.25,,,
24/04/1986,78.71001,523.25,-1.7578025,-15.35,0.0133255,1043.6,763.5,,,
25/04/1986,78.63001,524.5,-2.1015525,-15.75,0.0133605,1042.7,764,,,
28/04/1986,78.86001,525.75,-1.2265525,-15.33,0.0133785,1042.3,770.75,,,
29/04/1986,78.84001,521.5,-0.5078025,-13.83,0.0133495,1043.4,782.75,,,
30/04/1986,78.87001,515.85,-0.5390525,-12.95,0.0133015,1044.6,802.75,,,
01/05/1986,78.80001,516,-1.1953025,-13.65,0.0132645,1039.3,789.75,,,
02/05/1986,78.82001,515.8,-1.6953025,-13.58,0.0133005,1041.2,777.5,,,
05/05/1986,79.00001,518.9,-0.7578025,-12.93,0.0134445,1040.7,780.75,,,
06/05/1986,78.91001,518.3,-1.0390525,-12.83,0.0134345,1040.5,789.25,,,
07/05/1986,78.86001,518,-1.4765525,-12.93,0.0134765,1042.3,785.75,,,
08/05/1986,78.94001,518.25,-1.1328025,-11.43,0.0134875,1042,805.75,,,
09/05/1986,78.73001,519.35,-1.7265525,-11.7,0.0135355,1042,804.25,,,
12/05/1986,78.69001,518.3,-3.0078025,-12.6,0.0136195,1042,792,,,
13/05/1986,78.77001,517.55,-2.3828025,-11.58,0.0135285,1041.6,801,,,
14/05/1986,78.65001,518.2,-2.5703025,-11.1,0.0135025,1039.6,795.75,,,
15/05/1986,78.50001,514.45,-3.5703025,-12.08,0.0135015,1039.9,783.75,,,
16/05/1986,78.32001,513.25,-4.6015525,-12.65,0.0133935,1040.3,777.75,,,
19/05/1986,78.24001,513.85,-4.6015525,-11.58,0.0133975,1037.2,773.75,,,
20/05/1986,78.24001,517.9,-3.7890525,-11.88,0.0133095,1036.3,771.25,,,
21/05/1986,78.26001,517.45,-3.8515525,-12.28,0.0132945,1036.3,774.5,,,
22/05/1986,78.34001,522.65,-3.8203025,-12.16,0.0132945,1039.1,770.75,,,
23/05/1986,78.38001,523.5,-3.4140525,-12.13,0.0132785,1038.9,769.75,,,
26/05/1986,78.38001,523.5,-3.4140525,-12.13,0.0132785,1038.9,769.75,,,
27/05/1986,78.51001,527.4,-2.7265525,-11.93,0.0133055,1038.3,767.75,,,
28/05/1986,78.36001,528.9,-2.9140525,-11.63,0.0132905,1039,765.5,,,
29/05/1986,78.23001,529.9,-4.7890525,-11.93,0.0132005,1040.1,760.25,,,
30/05/1986,78.15001,528.6,-5.2265525,-12.08,0.0131145,1040.2,761.5,,,
02/06/1986,77.87001,526.1,-6.8203025,-11.93,0.0131065,1038.2,765.25,,,
03/06/1986,78.00001,527.15,-5.4140525,-12.08,0.0131925,1038.4,761.5,,,
04/06/1986,77.86001,525.45,-6.9453025,-12.03,0.0132285,1037.9,763.25,,,
05/06/1986,77.89001,527.05,-6.1328025,-11.93,0.0132975,1037.7,766,,,
06/06/1986,78.20001,526.65,-4.1328025,-12.06,0.0133605,1037.9,766.25,,,
09/06/1986,78.03001,519.95,-5.6640525,-12.08,0.0133175,1047.3,763.25,,,
10/06/1986,78.02001,520.35,-5.2265525,-12.21,0.0133775,1044.3,762.75,,,
11/06/1986,78.11001,521.75,-4.4453025,-12.21,0.0133875,1044.8,761.75,,,
12/06/1986,78.15001,522.4,-4.4765525,-12.16,0.0134225,1042.9,758,,,
13/06/1986,78.40001,527.5,-2.6953025,-11.93,0.0134315,1041.9,755.5,,,
16/06/1986,78.37001,527.95,-2.1015525,-11.93,0.0134275,1030.6,754,,,
17/06/1986,78.52001,525.3,-2.0390525,-11.96,0.0133805,1032.4,754.5,,,
18/06/1986,78.60001,526.6,-2.1015525,-11.53,0.0134195,1033.6,755.5,,,
19/06/1986,78.47001,524.85,-3.3203025,-11.08,0.0134145,1034,757.75,,,
20/06/1986,78.55001,527.25,-2.1328025,-10.61,0.0133665,1035.8,756.5,,,
23/06/1986,78.58001,524.9,-1.6640525,-10.76,0.0134365,1036.4,758.75,,,
24/06/1986,78.63001,527.9,-1.4453025,-9.26,0.0134155,1038.3,760,,,
25/06/1986,78.69001,528.95,-1.4453025,-7.76,0.0134325,1040.2,758.5,,,
26/06/1986,78.70001,529.4,-1.3515525,-6.68,0.0134375,1039.7,758.75,,,
27/06/1986,78.77001,529.45,-0.9140525,-7.13,0.0134645,1040,760.25,,,
30/06/1986,78.80001,531.6,-0.7578025,-7.98,0.0135425,1040.8,754,,,
01/07/1986,78.85001,533.3,-0.8203025,-8.43,0.0135485,1038.9,748,,,
02/07/1986,78.86001,533.85,-0.9453025,-7.38,0.0135465,1038,749.25,,,
03/07/1986,78.99001,531.35,-0.0390525,-7.08,0.0136205,1038,751.75,,,
04/07/1986,78.99001,531.35,-0.0390525,-7.08,0.0136205,1038,751.75,,,
07/07/1986,79.01001,522.9,-0.4765525,-7.21,0.0135805,1039,748,,,
08/07/1986,78.84001,521,-1.1328025,-7.63,0.0136405,1044.3,750,,,
09/07/1986,79.00001,522.2,-0.4140525,-7.43,0.0136595,1042.7,752.75,,,
10/07/1986,78.92001,523.5,-0.4765525,-7.73,0.0136475,1041.7,758.25,,,
11/07/1986,79.02001,521.6,-0.4453025,-7.68,0.0135925,1040.9,761,,,
14/07/1986,79.10001,517.65,-0.1640525,-7.43,0.0136645,1039.5,761.75,,,
15/07/1986,79.16001,514.4,0.5859475,-7.03,0.0137035,1042.2,760.25,,,
16/07/1986,79.20001,514.45,0.2109475,-6.53,0.0137305,1041.8,771,,,
17/07/1986,79.19001,515.5,0.2421975,-6.53,0.0137625,1041.8,765.75,,,
18/07/1986,79.24001,516.2,0.3984475,-6.58,0.0138005,1049.6,761.25,,,
21/07/1986,79.28001,515.7,0.7734475,-6.68,0.0138545,1048.7,762.5,,,
22/07/1986,79.27001,517.75,0.3671975,-6.83,0.0138245,1046.8,765,,,
23/07/1986,79.12001,517.3,-0.1640525,-6.48,0.0138055,1042.1,768,,,
24/07/1986,79.06001,517.75,-0.7265525,-6.38,0.0137875,1042.4,764.25,,,
25/07/1986,79.12001,520.25,-0.5703025,-6.3,0.0137185,1041.3,763.5,,,
28/07/1986,79.07001,514.2,-1.9140525,-5.25,0.0138285,1048.2,766,,,
29/07/1986,79.23001,514.45,-0.9140525,-5.3,0.0138065,1045.3,767,,,
30/07/1986,79.29001,517.05,-0.7265525,-5.35,0.0138225,1045.3,767.25,,,
31/07/1986,79.38001,515.3,-0.1953025,-5.68,0.0139045,1056.3,764,,,
01/08/1986,79.34001,512.5,0.0234475,-5.15,0.0138975,1054.1,768.25,,,
04/08/1986,79.42001,516.4,0.0546975,-5.25,0.0138915,1053.6,766.75,,,
